Order ID,Item Name,Product Price,UserId,Ratings
21365,Naan,2.5,80,4
21362,Naan,2.5,599,3
21360,Naan,2.5,714,3
21358,Naan,2.5,848,4
21357,Naan,2.5,85,3
21355,Naan,2.5,89,5
21352,Naan,2.5,19,1
21346,Naan,2.5,482,2
21344,Naan,2.5,919,1
21343,Naan,2.5,144,1
21340,Naan,2.5,364,4
21338,Naan,2.5,672,0
21337,Naan,2.5,577,3
21336,Naan,2.5,346,4
21330,Tandoori Roti,2.5,525,4
21329,Naan,2.5,286,5
21327,Naan,2.5,163,4
21324,Naan,2.5,300,2
21323,Naan,2.5,543,5
21322,Naan,2.5,169,4
21321,Naan,2.5,952,3
21317,Tandoori Roti,2.5,470,4
21314,Tandoori Roti,2.5,513,0
21313,Naan,2.5,510,1
21310,Naan,2.5,767,3
21308,Naan,2.5,399,4
21304,Naan,2.5,415,0
21303,Naan,2.5,126,1
21301,Naan,2.5,322,5
21300,Naan,2.5,717,3
21290,Naan,2.5,512,3
21288,Naan,2.5,768,5
21283,Naan,2.5,10,3
21277,Naan,2.5,784,3
21276,Naan,2.5,760,1
21272,Naan,2.5,523,2
21271,Naan,2.5,444,1
21264,Naan,2.5,985,3
21260,Naan,2.5,278,4
21257,Naan,2.5,255,0
21256,Naan,2.5,575,3
21253,Naan,2.5,837,2
21247,Naan,2.5,323,5
21244,Naan,2.5,622,5
21243,Naan,2.5,252,4
21242,Naan,2.5,275,0
21237,Naan,2.5,582,2
21236,Naan,2.5,307,5
21234,Naan,2.5,401,1
21233,Naan,2.5,311,1
21231,Naan,2.5,400,4
21230,Naan,2.5,921,0
21229,Naan,2.5,508,3
21225,Naan,2.5,482,4
21224,Naan,2.5,182,5
21220,Naan,2.5,169,5
21219,Naan,2.5,977,0
21214,Naan,2.5,876,0
21214,Tandoori Roti,2.5,408,5
21212,Naan,2.5,266,5
21205,Naan,2.5,626,4
21204,Naan,2.5,362,4
21203,Naan,2.5,282,4
21200,Naan,2.5,55,4
21195,Tandoori Roti,2.5,247,3
21190,Naan,2.5,612,5
21184,Naan,2.5,380,5
21183,Tandoori Roti,2.5,222,4
21177,Naan,2.5,880,1
21175,Naan,2.5,722,4
21171,Tandoori Roti,2.5,640,4
21171,Naan,2.5,3,1
21170,Naan,2.5,190,3
21169,Naan,2.5,98,4
21164,Naan,2.5,796,0
21161,Naan,2.5,511,3
21160,Naan,2.5,767,5
21159,Naan,2.5,906,4
21157,Naan,2.5,593,5
21156,Naan,2.5,584,5
21156,Tandoori Roti,2.5,957,4
21153,Naan,2.5,917,0
21150,Naan,2.5,431,2
21147,Naan,2.5,603,5
21146,Naan,2.5,78,2
21142,Naan,2.5,408,3
21141,Naan,2.5,850,1
21138,Naan,2.5,802,3
21126,Naan,2.5,887,2
21123,Naan,2.5,979,0
21122,Naan,2.5,367,2
21118,Naan,2.5,604,1
21116,Naan,2.5,971,3
21115,Naan,2.5,722,4
21111,Naan,2.5,832,3
21090,Naan,2.5,422,2
21087,Naan,2.5,234,5
21085,Naan,2.5,45,1
21079,Naan,2.5,292,0
21075,Naan,2.5,513,0
21070,Naan,2.5,40,1
21064,Naan,2.5,364,5
21063,Naan,2.5,95,3
21058,Naan,2.5,875,1
21057,Naan,2.5,625,0
21046,Naan,2.5,352,1
21045,Naan,2.5,408,0
21043,Naan,2.5,192,4
21042,Naan,2.5,157,5
21040,Naan,2.5,958,3
21039,Naan,2.5,503,1
21032,Naan,2.5,108,4
21031,Naan,2.5,226,3
21030,Naan,2.5,495,0
21029,Tandoori Roti,2.5,684,1
21028,Naan,2.5,322,5
21026,Naan,2.5,530,3
21025,Naan,2.5,717,0
21024,Naan,2.5,501,2
21020,Naan,2.5,200,4
21018,Naan,2.5,516,3
21016,Naan,2.5,275,1
21014,Naan,2.5,905,4
21013,Naan,2.5,93,2
21005,Naan,2.5,576,5
21000,Naan,2.5,294,0
20992,Naan,2.5,534,5
20987,Naan,2.5,921,3
20986,Naan,2.5,539,4
20985,Naan,2.5,657,0
20980,Naan,2.5,701,2
20973,Naan,2.5,698,5
20972,Naan,2.5,246,1
20972,Tandoori Roti,2.5,345,1
20971,Naan,2.5,118,4
20970,Naan,2.5,118,2
20962,Naan,2.5,107,3
20959,Naan,2.5,971,3
20956,Naan,2.5,454,5
20953,Naan,2.5,324,4
20951,Naan,2.5,670,0
20950,Naan,2.5,648,1
20946,Naan,2.5,828,1
20944,Naan,2.5,655,3
20943,Naan,2.5,531,0
20937,Naan,2.5,144,3
20935,Naan,2.5,480,2
20934,Naan,2.5,860,3
20931,Tandoori Roti,2.5,266,0
20930,Naan,2.5,698,1
20926,Naan,2.5,157,1
20924,Naan,2.5,717,4
20923,Naan,2.5,679,3
20922,Naan,2.5,995,0
20921,Naan,2.5,369,4
20919,Naan,2.5,115,5
20918,Naan,2.5,299,1
20916,Naan,2.5,442,1
20915,Naan,2.5,646,5
20911,Naan,2.5,106,2
20907,Naan,2.5,518,1
20899,Naan,2.5,947,3
20898,Naan,2.5,476,0
20897,Naan,2.5,41,2
20894,Naan,2.5,717,4
20887,Naan,2.5,740,4
20886,Naan,2.5,678,4
20885,Naan,2.5,753,3
20884,Naan,2.5,660,5
20883,Naan,2.5,113,1
20882,Naan,2.5,795,4
20876,Naan,2.5,981,1
20873,Naan,2.5,99,2
20872,Naan,2.5,782,2
20865,Naan,2.5,994,2
20863,Naan,2.5,882,4
20862,Naan,2.5,1000,2
20857,Naan,2.5,400,3
20854,Naan,2.5,316,1
20853,Naan,2.5,782,2
20841,Naan,2.5,161,3
20837,Naan,2.5,821,5
20835,Naan,2.5,404,2
20834,Naan,2.5,336,0
20833,Naan,2.5,54,4
20830,Naan,2.5,94,4
20828,Naan,2.5,810,3
20826,Naan,2.5,142,0
20822,Naan,2.5,882,3
20820,Naan,2.5,917,4
20819,Naan,2.5,775,2
20818,Naan,2.5,185,4
20813,Naan,2.5,818,3
20811,Naan,2.5,185,5
20811,Tandoori Roti,2.5,673,5
20806,Naan,2.5,777,1
20803,Naan,2.5,257,4
20798,Naan,2.5,968,3
20795,Naan,2.5,389,5
20791,Naan,2.5,110,5
20785,Naan,2.5,556,5
20780,Naan,2.5,667,3
20777,Naan,2.5,150,1
20776,Naan,2.5,771,4
20775,Tandoori Roti,2.5,827,2
20774,Naan,2.5,760,5
20773,Naan,2.5,979,0
20770,Naan,2.5,175,5
20763,Naan,2.5,824,4
20762,Naan,2.5,459,3
20758,Naan,2.5,51,2
20757,Naan,2.5,235,0
20753,Naan,2.5,68,4
20746,Naan,2.5,306,0
20742,Naan,2.5,648,5
20739,Naan,2.5,100,4
20727,Naan,2.5,163,4
20721,Naan,2.5,565,3
20719,Naan,2.5,463,4
20717,Naan,2.5,17,2
20712,Naan,2.5,886,2
20710,Naan,2.5,469,5
20707,Naan,2.5,571,4
20706,Naan,2.5,322,5
20705,Naan,2.5,987,1
20704,Naan,2.5,583,4
20703,Naan,2.5,410,2
20698,Naan,2.5,0,5
20690,Naan,2.5,608,3
20690,Tandoori Roti,2.5,264,4
20688,Naan,2.5,319,3
20686,Naan,2.5,954,5
20685,Naan,2.5,71,0
20682,Naan,2.5,442,1
20681,Naan,2.5,92,0
20677,Naan,2.5,879,4
20673,Naan,2.5,283,4
20671,Naan,2.5,333,4
20670,Naan,2.5,404,0
20665,Naan,2.5,703,0
20663,Naan,2.5,357,3
20661,Naan,2.5,145,0
20660,Naan,2.5,880,3
20659,Naan,2.5,88,1
20658,Naan,2.5,980,3
20653,Tandoori Roti,2.5,68,0
20651,Naan,2.5,524,1
20649,Naan,2.5,11,1
20643,Naan,2.5,522,4
20633,Naan,2.5,568,2
20632,Naan,2.5,845,3
20627,Naan,2.5,58,0
20626,Naan,2.5,523,0
20625,Naan,2.5,672,0
20624,Naan,2.5,220,0
20621,Naan,2.5,316,0
20619,Naan,2.5,971,0
20615,Naan,2.5,423,3
20614,Naan,2.5,965,0
20612,Naan,2.5,241,2
20609,Naan,2.5,627,2
20605,Naan,2.5,417,5
20603,Naan,2.5,740,0
20602,Naan,2.5,189,4
20598,Naan,2.5,353,4
20595,Naan,2.5,161,2
20592,Naan,2.5,518,5
20590,Naan,2.5,158,4
20589,Naan,2.5,486,5
20587,Naan,2.5,859,2
20585,Naan,2.5,398,4
20580,Naan,2.5,97,0
20579,Naan,2.5,986,4
20577,Naan,2.5,995,5
20576,Naan,2.5,855,4
20572,Tandoori Roti,2.5,468,3
20570,Naan,2.5,707,3
20565,Naan,2.5,982,4
20561,Naan,2.5,325,1
20554,Naan,2.5,781,0
20552,Naan,2.5,159,5
20542,Naan,2.5,755,2
20540,Naan,2.5,719,3
20539,Naan,2.5,325,1
20530,Naan,2.5,820,1
20528,Naan,2.5,81,4
20528,Tandoori Roti,2.5,870,2
20523,Naan,2.5,479,1
20523,Tandoori Roti,2.5,115,3
20516,Naan,2.5,344,5
20508,Naan,2.5,854,4
20505,Naan,2.5,953,2
20503,Naan,2.5,785,1
20500,Naan,2.5,635,2
20498,Naan,2.5,190,5
20497,Naan,2.5,836,5
20496,Naan,2.5,107,5
20494,Naan,2.5,977,0
20492,Naan,2.5,173,4
20488,Naan,2.5,182,1
20487,Naan,2.5,703,5
20486,Naan,2.5,489,1
20480,Naan,2.5,838,1
20471,Naan,2.5,187,0
20469,Naan,2.5,725,4
20468,Naan,2.5,390,4
20464,Naan,2.5,812,3
20461,Naan,2.5,798,3
20452,Tandoori Roti,2.5,564,5
20451,Naan,2.5,406,5
20450,Tandoori Roti,2.5,496,5
20446,Naan,2.5,790,4
20443,Naan,2.5,938,2
20441,Naan,2.5,53,4
20439,Naan,2.5,305,3
20436,Naan,2.5,90,1
20435,Naan,2.5,424,3
20432,Naan,2.5,845,4
20430,Naan,2.5,776,0
20429,Naan,2.5,303,2
20424,Naan,2.5,509,5
20423,Naan,2.5,908,0
20420,Naan,2.5,984,2
20419,Naan,2.5,495,5
20413,Naan,2.5,663,0
20412,Naan,2.5,626,3
20409,Naan,2.5,805,1
20407,Naan,2.5,9,3
20404,Naan,2.5,289,2
20400,Tandoori Roti,2.5,604,2
20395,Naan,2.5,481,2
20394,Naan,2.5,650,3
20393,Naan,2.5,898,0
20388,Naan,2.5,219,4
20382,Naan,2.5,142,0
20379,Naan,2.5,858,1
20377,Naan,2.5,771,0
20375,Naan,2.5,531,3
20374,Naan,2.5,447,4
20372,Naan,2.5,716,2
20370,Naan,2.5,567,2
20367,Naan,2.5,218,3
20366,Naan,2.5,842,4
20364,Naan,2.5,818,5
20361,Naan,2.5,920,0
20359,Naan,2.5,996,4
20357,Naan,2.5,696,0
20353,Naan,2.5,883,0
20350,Naan,2.5,938,4
20350,Tandoori Roti,2.5,997,1
20344,Naan,2.5,388,4
20343,Naan,2.5,515,3
20340,Naan,2.5,964,1
20336,Naan,2.5,521,0
20334,Naan,2.5,105,0
20333,Naan,2.5,975,5
20328,Naan,2.5,163,2
20324,Naan,2.5,618,5
20321,Naan,2.5,380,5
20320,Tandoori Roti,2.5,643,3
20319,Naan,2.5,966,5
20315,Naan,2.5,78,2
20310,Naan,2.5,792,1
20309,Naan,2.5,325,0
20307,Naan,2.5,808,5
20303,Naan,2.5,584,4
20298,Naan,2.5,680,0
20295,Naan,2.5,142,2
20293,Naan,2.5,776,5
20291,Naan,2.5,744,1
20285,Naan,2.5,624,0
20283,Naan,2.5,35,1
20282,Naan,2.5,149,0
20281,Naan,2.5,643,4
20277,Naan,2.5,678,4
20275,Naan,2.5,214,0
20273,Naan,2.5,197,0
20270,Naan,2.5,125,5
20267,Tandoori Roti,2.5,512,3
20265,Naan,2.5,48,1
20264,Naan,2.5,149,5
20261,Naan,2.5,559,5
20259,Naan,2.5,608,2
20258,Naan,2.5,816,1
20257,Naan,2.5,952,5
20253,Naan,2.5,903,0
20244,Naan,2.5,407,5
20242,Naan,2.5,388,4
20241,Naan,2.5,542,2
20240,Naan,2.5,369,4
20237,Tandoori Roti,2.5,397,4
20235,Naan,2.5,690,3
20234,Naan,2.5,753,2
20226,Naan,2.5,515,4
20223,Naan,2.5,954,5
20222,Naan,2.5,196,4
20221,Naan,2.5,682,0
20218,Naan,2.5,665,4
20217,Naan,2.5,850,2
20215,Naan,2.5,28,2
20212,Naan,2.5,848,1
20211,Naan,2.5,49,5
20209,Naan,2.5,945,2
20204,Naan,2.5,398,0
20195,Naan,2.5,619,1
20193,Naan,2.5,868,0
20191,Naan,2.5,714,2
20190,Naan,2.5,871,3
20184,Naan,2.5,353,4
20183,Naan,2.5,574,2
20180,Naan,2.5,89,2
20179,Naan,2.5,438,3
20177,Naan,2.5,757,2
20175,Naan,2.5,987,4
20174,Naan,2.5,628,4
20171,Naan,2.5,335,3
20170,Naan,2.5,939,3
20167,Naan,2.5,753,1
20163,Naan,2.5,626,5
20160,Naan,2.5,248,2
20152,Naan,2.5,427,5
20149,Naan,2.5,809,4
20141,Naan,2.5,414,2
20138,Naan,2.5,698,2
20137,Naan,2.5,725,4
20136,Naan,2.5,325,1
20133,Naan,2.5,404,1
20131,Naan,2.5,925,5
20130,Naan,2.5,993,0
20129,Naan,2.5,825,1
20128,Naan,2.5,255,1
20127,Naan,2.5,562,4
20126,Naan,2.5,460,0
20125,Naan,2.5,844,3
20124,Naan,2.5,102,3
20123,Naan,2.5,537,0
20122,Naan,2.5,518,1
20121,Naan,2.5,162,0
20120,Naan,2.5,805,1
20119,Naan,2.5,938,2
20117,Naan,2.5,753,4
20114,Naan,2.5,614,3
20112,Naan,2.5,816,2
20111,Naan,2.5,438,4
20108,Naan,2.5,946,4
20106,Naan,2.5,95,0
20106,Tandoori Roti,2.5,710,5
20105,Naan,2.5,365,5
20102,Naan,2.5,776,0
20098,Naan,2.5,955,4
20096,Naan,2.5,125,0
20095,Naan,2.5,670,0
20090,Naan,2.5,678,4
20082,Naan,2.5,990,2
20081,Naan,2.5,889,4
20080,Naan,2.5,925,5
20079,Naan,2.5,350,1
20075,Naan,2.5,514,5
20071,Naan,2.5,126,3
20064,Naan,2.5,634,2
20063,Naan,2.5,212,0
20060,Naan,2.5,441,5
20058,Naan,2.5,82,5
20057,Naan,2.5,756,4
20056,Naan,2.5,311,2
20054,Naan,2.5,472,3
20054,Tandoori Roti,2.5,731,1
20050,Naan,2.5,544,5
20049,Naan,2.5,852,2
20044,Naan,2.5,165,2
20041,Naan,2.5,501,1
20038,Naan,2.5,577,0
20036,Naan,2.5,766,1
20035,Naan,2.5,166,3
20034,Naan,2.5,461,1
20030,Tandoori Roti,2.5,13,2
20026,Naan,2.5,470,2
20008,Naan,2.5,887,2
20007,Naan,2.5,837,0
20006,Naan,2.5,481,3
20002,Naan,2.5,899,5
20001,Naan,2.5,681,2
19999,Naan,2.5,773,3
19998,Naan,2.5,414,1
19986,Naan,2.5,388,1
19985,Naan,2.5,759,2
19984,Naan,2.5,868,5
19983,Naan,2.5,890,1
19979,Naan,2.5,51,3
19974,Naan,2.5,614,3
19969,Naan,2.5,897,5
19968,Naan,2.5,779,3
19967,Naan,2.5,946,5
19964,Naan,2.5,632,2
19963,Naan,2.5,339,0
19953,Naan,2.5,468,2
19950,Naan,2.5,847,1
19947,Naan,2.5,64,0
19945,Naan,2.5,237,3
19937,Naan,2.5,437,0
19933,Naan,2.5,294,5
19932,Naan,2.5,344,4
19930,Naan,2.5,921,2
19926,Naan,2.5,106,1
19923,Naan,2.5,115,1
19919,Naan,2.5,974,2
19918,Naan,2.5,656,4
19914,Naan,2.5,866,3
19910,Naan,2.5,925,4
19909,Naan,2.5,693,1
19903,Naan,2.5,344,0
19903,Tandoori Roti,2.5,184,5
19902,Naan,2.5,921,3
19897,Naan,2.5,254,2
19893,Naan,2.5,270,4
19892,Naan,2.5,92,1
19891,Tandoori Roti,2.5,83,1
19888,Naan,2.5,959,0
19884,Naan,2.5,136,1
19882,Naan,2.5,126,0
19871,Naan,2.5,83,1
19870,Naan,2.5,764,5
19868,Naan,2.5,160,2
19865,Naan,2.5,150,1
19862,Tandoori Roti,2.5,272,0
19860,Naan,2.5,41,4
19852,Naan,2.5,159,1
19849,Naan,2.5,708,4
19846,Naan,2.5,20,5
19845,Naan,2.5,622,4
19840,Naan,2.5,77,3
19838,Naan,2.5,62,1
19835,Naan,2.5,272,2
19834,Naan,2.5,973,3
19832,Naan,2.5,218,4
19830,Naan,2.5,544,4
19827,Naan,2.5,198,1
19822,Naan,2.5,381,2
19819,Naan,2.5,229,5
19817,Naan,2.5,728,0
19816,Naan,2.5,777,2
19815,Naan,2.5,469,0
19803,Naan,2.5,276,2
19802,Naan,2.5,668,1
19800,Naan,2.5,847,0
19795,Naan,2.5,15,5
19794,Naan,2.5,364,0
19793,Naan,2.5,524,3
19788,Naan,2.5,351,0
19786,Naan,2.5,44,3
19780,Naan,2.5,814,1
19779,Naan,2.5,119,5
19779,Tandoori Roti,2.5,823,3
19776,Naan,2.5,589,4
19774,Tandoori Roti,2.5,338,2
19758,Naan,2.5,473,2
19752,Naan,2.5,900,5
19751,Naan,2.5,325,5
19747,Naan,2.5,414,5
19745,Naan,2.5,264,3
19743,Naan,2.5,742,4
19739,Naan,2.5,642,4
19738,Naan,2.5,929,0
19734,Naan,2.5,290,5
19732,Naan,2.5,847,4
19730,Naan,2.5,546,1
19724,Naan,2.5,864,4
19721,Naan,2.5,515,5
19719,Naan,2.5,570,2
19717,Naan,2.5,948,1
19715,Naan,2.5,234,3
19711,Naan,2.5,57,3
19709,Naan,2.5,763,1
19707,Naan,2.5,451,4
19702,Naan,2.5,853,4
19696,Naan,2.5,823,1
19695,Naan,2.5,804,3
19693,Naan,2.5,957,2
19692,Naan,2.5,186,3
19691,Naan,2.5,582,3
19690,Naan,2.5,85,2
19688,Naan,2.5,377,4
19685,Naan,2.5,782,1
19684,Naan,2.5,373,5
19679,Naan,2.5,14,5
19678,Naan,2.5,721,4
19676,Naan,2.5,350,3
19674,Naan,2.5,59,1
19671,Naan,2.5,467,0
19665,Naan,2.5,876,2
19662,Naan,2.5,493,4
19661,Tandoori Roti,2.5,610,5
19659,Naan,2.5,352,5
19657,Naan,2.5,608,2
19655,Naan,2.5,477,4
19653,Naan,2.5,54,5
19651,Naan,2.5,23,3
19649,Naan,2.5,326,1
19648,Naan,2.5,362,1
19647,Naan,2.5,55,5
19643,Naan,2.5,991,3
19640,Naan,2.5,48,2
19637,Naan,2.5,662,4
19628,Naan,2.5,86,5
19624,Naan,2.5,950,4
19623,Naan,2.5,352,5
19622,Naan,2.5,897,3
19620,Naan,2.5,509,5
19618,Naan,2.5,852,4
19617,Naan,2.5,660,5
19615,Naan,2.5,653,4
19613,Naan,2.5,318,1
19611,Naan,2.5,966,5
19607,Naan,2.5,357,3
19606,Naan,2.5,574,0
19605,Naan,2.5,176,1
19602,Naan,2.5,802,4
19599,Naan,2.5,229,1
19598,Naan,2.5,486,4
19596,Tandoori Roti,2.5,980,4
19595,Naan,2.5,546,3
19592,Naan,2.5,307,5
19590,Naan,2.5,138,1
19587,Naan,2.5,597,4
19586,Naan,2.5,350,2
19585,Naan,2.5,170,3
19582,Naan,2.5,897,3
19577,Naan,2.5,518,3
19573,Naan,2.5,156,3
19571,Naan,2.5,844,4
19570,Naan,2.5,944,4
19569,Tandoori Roti,2.5,315,4
19568,Naan,2.5,434,3
19566,Naan,2.5,191,2
19563,Naan,2.5,331,0
19559,Naan,2.5,746,0
19558,Naan,2.5,692,0
19551,Naan,2.5,373,0
19548,Naan,2.5,76,5
19546,Naan,2.5,751,1
19544,Naan,2.5,48,2
19543,Naan,2.5,389,5
19542,Naan,2.5,302,5
19538,Naan,2.5,759,4
19537,Naan,2.5,852,3
19535,Naan,2.5,527,3
19532,Naan,2.5,16,4
19528,Naan,2.5,883,1
19522,Naan,2.5,492,5
19511,Naan,2.5,320,3
19507,Naan,2.5,409,3
19505,Naan,2.5,359,4
19503,Naan,2.5,356,3
19500,Naan,2.5,360,1
19499,Naan,2.5,191,5
19497,Naan,2.5,37,3
19495,Naan,2.5,879,0
19489,Tandoori Roti,2.5,797,5
19489,Naan,2.5,425,1
19487,Naan,2.5,331,0
19485,Naan,2.5,937,0
19484,Naan,2.5,90,5
19477,Naan,2.5,646,5
19472,Naan,2.5,726,0
19471,Naan,2.5,488,5
19468,Naan,2.5,225,5
19467,Naan,2.5,364,3
19464,Naan,2.5,285,3
19461,Naan,2.5,850,1
19460,Naan,2.5,986,1
19456,Naan,2.5,587,4
19454,Naan,2.5,433,3
19451,Naan,2.5,981,2
19448,Naan,2.5,136,4
19445,Naan,2.5,362,2
19444,Naan,2.5,429,3
19441,Naan,2.5,944,3
19439,Naan,2.5,160,4
19435,Naan,2.5,410,0
19434,Naan,2.5,271,2
19432,Naan,2.5,690,1
19431,Naan,2.5,208,0
19431,Tandoori Roti,2.5,640,5
19429,Naan,2.5,585,2
19417,Naan,2.5,616,1
19414,Naan,2.5,903,0
19413,Naan,2.5,221,4
19409,Naan,2.5,483,2
19408,Naan,2.5,384,0
19406,Naan,2.5,928,2
19397,Naan,2.5,992,0
19396,Naan,2.5,398,0
19393,Naan,2.5,562,3
19391,Naan,2.5,71,2
19390,Naan,2.5,610,4
19388,Naan,2.5,280,2
19387,Naan,2.5,802,5
19386,Naan,2.5,656,3
19380,Naan,2.5,778,1
19379,Naan,2.5,566,4
19375,Naan,2.5,754,4
19373,Naan,2.5,9,1
19370,Naan,2.5,395,5
19368,Naan,2.5,660,2
19366,Naan,2.5,446,2
19365,Naan,2.5,531,4
19351,Tandoori Roti,2.5,429,5
19347,Naan,2.5,340,3
19346,Tandoori Roti,2.5,992,1
19346,Naan,2.5,242,2
19345,Naan,2.5,278,0
19339,Naan,2.5,983,1
19332,Naan,2.5,241,5
19319,Naan,2.5,861,4
19318,Naan,2.5,855,4
19317,Tandoori Roti,2.5,63,4
19311,Naan,2.5,944,1
19308,Tandoori Roti,2.5,454,1
19306,Naan,2.5,629,0
19305,Naan,2.5,434,1
19303,Naan,2.5,183,0
19300,Naan,2.5,325,1
19298,Naan,2.5,654,2
19296,Naan,2.5,75,3
19293,Naan,2.5,26,2
19288,Naan,2.5,716,3
19287,Naan,2.5,806,5
19284,Naan,2.5,931,4
19280,Naan,2.5,813,0
19277,Naan,2.5,933,1
19275,Naan,2.5,33,0
19273,Naan,2.5,923,2
19267,Naan,2.5,299,5
19266,Naan,2.5,318,4
19263,Tandoori Roti,2.5,344,2
19262,Naan,2.5,555,3
19257,Naan,2.5,804,4
19257,Tandoori Roti,2.5,104,3
19254,Naan,2.5,557,3
19250,Naan,2.5,672,0
19246,Naan,2.5,130,0
19244,Naan,2.5,258,1
19242,Naan,2.5,204,1
19239,Naan,2.5,791,4
19238,Tandoori Roti,2.5,597,0
19237,Naan,2.5,496,0
19233,Naan,2.5,903,4
19232,Naan,2.5,610,4
19226,Naan,2.5,479,4
19224,Naan,2.5,323,1
19222,Naan,2.5,954,1
19219,Naan,2.5,454,1
19214,Naan,2.5,924,4
19212,Naan,2.5,296,4
19210,Naan,2.5,466,1
19209,Naan,2.5,944,3
19206,Naan,2.5,564,2
19197,Naan,2.5,716,0
19196,Naan,2.5,193,0
19195,Naan,2.5,141,0
19194,Naan,2.5,456,3
19193,Naan,2.5,30,4
19192,Naan,2.5,719,2
19190,Naan,2.5,56,0
19187,Naan,2.5,49,1
19181,Naan,2.5,997,3
19171,Naan,2.5,860,5
19169,Naan,2.5,229,3
19164,Naan,2.5,608,0
19161,Naan,2.5,795,0
19159,Naan,2.5,733,4
19158,Naan,2.5,857,4
19156,Naan,2.5,676,1
19153,Naan,2.5,139,2
19144,Naan,2.5,82,4
19140,Naan,2.5,825,3
19137,Naan,2.5,716,2
19136,Naan,2.5,213,4
19132,Naan,2.5,838,5
19126,Naan,2.5,969,2
19118,Naan,2.5,485,5
19117,Naan,2.5,421,2
19110,Naan,2.5,555,2
19106,Naan,2.5,256,1
19105,Naan,2.5,105,2
19101,Naan,2.5,965,3
19098,Naan,2.5,346,3
19095,Naan,2.5,36,3
19094,Naan,2.5,397,4
19089,Naan,2.5,14,1
19084,Naan,2.5,563,0
19082,Naan,2.5,551,5
19081,Naan,2.5,572,5
19077,Naan,2.5,658,1
19074,Naan,2.5,507,2
19073,Naan,2.5,377,4
19072,Naan,2.5,936,3
19070,Naan,2.5,389,0
19069,Tandoori Roti,2.5,766,1
19069,Naan,2.5,214,0
19060,Naan,2.5,630,2
19059,Naan,2.5,776,3
19059,Tandoori Roti,2.5,760,4
19058,Naan,2.5,227,4
19057,Naan,2.5,782,0
19054,Naan,2.5,363,5
19044,Naan,2.5,691,5
19043,Naan,2.5,969,4
19042,Naan,2.5,365,0
19037,Naan,2.5,105,1
19031,Naan,2.5,956,1
19028,Naan,2.5,656,5
19027,Naan,2.5,618,1
19016,Naan,2.5,786,2
19001,Naan,2.5,302,5
18997,Naan,2.5,292,3
18995,Naan,2.5,349,2
18994,Tandoori Roti,2.5,449,5
18993,Naan,2.5,999,2
18992,Naan,2.5,469,1
18991,Naan,2.5,762,0
18989,Naan,2.5,817,2
18986,Naan,2.5,291,1
18985,Naan,2.5,343,3
18984,Naan,2.5,708,3
18982,Naan,2.5,509,4
18981,Naan,2.5,833,2
18979,Naan,2.5,758,5
18978,Naan,2.5,533,4
18975,Naan,2.5,947,0
18972,Naan,2.5,287,3
18970,Naan,2.5,355,4
18968,Naan,2.5,134,0
18965,Naan,2.5,514,1
18964,Naan,2.5,655,2
18963,Naan,2.5,699,0
18960,Naan,2.5,698,4
18958,Naan,2.5,250,0
18957,Naan,2.5,551,0
18956,Naan,2.5,916,3
18955,Naan,2.5,288,5
18953,Naan,2.5,216,1
18952,Naan,2.5,930,2
18948,Naan,2.5,710,1
18944,Naan,2.5,827,1
18941,Naan,2.5,438,3
18941,Tandoori Roti,2.5,756,2
18939,Naan,2.5,744,1
18936,Naan,2.5,137,0
18935,Naan,2.5,43,4
18927,Naan,2.5,525,4
18925,Naan,2.5,201,2
18917,Naan,2.5,120,4
18916,Naan,2.5,852,0
18914,Naan,2.5,845,5
18908,Naan,2.5,758,4
18905,Naan,2.5,141,3
18904,Naan,2.5,500,2
18901,Naan,2.5,716,2
18899,Naan,2.5,469,4
18898,Naan,2.5,634,3
18893,Naan,2.5,293,5
18866,Naan,2.5,204,3
18864,Naan,2.5,78,4
18861,Naan,2.5,457,2
18860,Tandoori Roti,2.5,871,1
18859,Naan,2.5,283,2
18857,Naan,2.5,485,4
18856,Naan,2.5,990,1
18854,Naan,2.5,787,5
18853,Naan,2.5,356,1
18851,Naan,2.5,277,0
18849,Naan,2.5,6,2
18844,Naan,2.5,611,5
18834,Naan,2.5,834,4
18832,Naan,2.5,757,3
18831,Naan,2.5,294,3
18829,Naan,2.5,531,3
18828,Naan,2.5,772,4
18825,Naan,2.5,720,3
18822,Naan,2.5,209,5
18820,Naan,2.5,678,2
18815,Naan,2.5,589,5
18813,Naan,2.5,382,2
18811,Naan,2.5,747,2
18810,Naan,2.5,942,1
18809,Tandoori Roti,2.5,677,0
18808,Naan,2.5,281,0
18807,Naan,2.5,525,4
18803,Naan,2.5,981,4
18802,Tandoori Roti,2.5,444,0
18797,Naan,2.5,293,1
18796,Naan,2.5,298,3
18795,Naan,2.5,361,2
18794,Naan,2.5,744,4
18791,Naan,2.5,260,2
18790,Naan,2.5,602,1
18790,Tandoori Roti,2.5,953,0
18782,Naan,2.5,982,4
18778,Naan,2.5,334,5
18776,Naan,2.5,241,2
18765,Naan,2.5,846,0
18764,Naan,2.5,42,3
18756,Naan,2.5,723,3
18755,Naan,2.5,921,4
18753,Naan,2.5,862,3
18750,Naan,2.5,176,0
18749,Naan,2.5,36,1
18745,Naan,2.5,907,5
18743,Naan,2.5,950,5
18739,Naan,2.5,734,1
18737,Naan,2.5,570,4
18734,Naan,2.5,534,0
18732,Naan,2.5,577,2
